to_email,subject,body,shop_name,website
nysfsupermarket@gmail.com,SeasonFresh Supermarket Support & Sponsorship for a Columbia student-run event,"Subject: SeasonFresh Supermarket Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear SeasonFresh Supermarket Customer Service,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials, such as specialty drinks, branded reusable bags, or exclusive recipe cards.</dynamic>

<dynamic><dynamic>We felt compelled to reach out to you not only because our members enjoy the fresh selection at SeasonFresh Supermarket, but also because we believe your store’s values closely align with our club’s.</dynamic></dynamic> If this event aligns with SeasonFresh Supermarket’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with SeasonFresh Supermarket's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",SeasonFresh Supermarket,http://www.sf-supermarket.com/
grandteaimports@gmail.com,Grand Tea & Imports 佛運玄 | 好茶水 Support & Sponsorship for a Columbia student-run event,"Subject: Grand Tea & Imports 佛運玄 | 好茶水 Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Grand Tea & Imports 佛運玄 | 好茶水 General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic><dynamic>refreshments, such as their distinctive teas and other beverages, or promotional materials like stickers and pins.</dynamic></dynamic>

<dynamic>We felt compelled to reach out to you not only because our members appreciate your distinctive teas and spiritual goods, but also because we believe Grand Tea & Imports' commitment to high-quality spiritual offerings deeply resonates with our club’s values.</dynamic> If this event aligns with Grand Tea & Imports 佛運玄 | 好茶水’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Grand Tea & Imports 佛運玄 | 好茶水's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Grand Tea & Imports 佛運玄 | 好茶水,http://grandteaimports.com/
arealperson@credobeauty.com,Credo Beauty Support & Sponsorship for a Columbia student-run event,"Subject: Credo Beauty Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Credo Beauty General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>Enjoy light refreshments and explore a selection of promotional materials, from branded items to special keepsakes.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy Credo Beauty's clean beauty products, but also because we admire your commitment to the Credo Clean Standard and believe your mission aligns with our club’s.</dynamic> If this event aligns with Credo Beauty’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Credo Beauty's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Credo Beauty,https://credobeauty.com/
EMRewards@CHD.exxonmobilsupport.com,Tiger Mart Support & Sponsorship for a Columbia student-run event,"Subject: Tiger Mart Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Tiger Mart Management,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional items such as drinks, stickers, pins, apparel, and more.</dynamic>

<dynamic>We felt compelled to reach out not only because our members enjoy Tiger Mart's offerings, but also because we believe your mission to provide 'Energy to take you further' closely aligns with our club’s values.</dynamic> If this event aligns with Tiger Mart’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Tiger Mart's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Tiger Mart,https://www.exxon.com/en/find-station/jerseycity-nj-jerseycitytigermart-200318343
Info@Kbeautyave.com,K-BEAUTY AVE Support & Sponsorship for a Columbia student-run event,"Subject: K-BEAUTY AVE Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear K-BEAUTY AVE General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials; including drinks, K-Beauty samples, branded accessories, or educational guides.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy your K-Beauty products, but also because your mission to empower customers with knowledge about products and routines aligns perfectly with our club's values.</dynamic> If this event aligns with K-BEAUTY AVE’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with K-BEAUTY AVE's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",K-BEAUTY AVE,https://www.kbeautyave.com/
dragonbronxllc@gmail.com,Dragon Tea Support & Sponsorship for a Columbia student-run event,"Subject: Dragon Tea Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Dragon Tea Management,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials; our delicious tea and boba drinks, stickers, pins, and clothes.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy your delicious tea and boba drinks, but also because we believe Dragon Tea’s values closely align with our club’s.</dynamic> If this event aligns with Dragon Tea’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Dragon Tea's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Dragon Tea,https://www.dragontea914.com/
skydoordelivery@gmail.com,SkyFoods Supermarket Support & Sponsorship for a Columbia student-run event,"Subject: SkyFoods Supermarket Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear SkyFoods Supermarket Customer Service Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials; such as specialty drinks, branded merchandise, or other exclusive giveaways.</dynamic>

<dynamic>We felt compelled to reach out to SkyFoods Supermarket not only because our members enjoy your high-quality Asian products, but also because we believe your commitment to serving the Asian immigrant community in New York City closely aligns with our club’s values.</dynamic> If this event aligns with SkyFoods Supermarket’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with SkyFoods Supermarket's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",SkyFoods Supermarket,http://www.skyfoods.com/
hello@maxwell-alley.com,Maxwell Alley Support & Sponsorship for a Columbia student-run event,"Subject: Maxwell Alley Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Maxwell Alley General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials; perhaps a taste of our original cocktails, or branded merchandise.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy the original creations at Maxwell Alley, but also because we admire your dedication to rigorous experimentation and unique culinary development.</dynamic> If this event aligns with Maxwell Alley’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Maxwell Alley's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Maxwell Alley,https://maxwell-alley.com/
Instagram@happylemon.usa,Happy Lemon Support & Sponsorship for a Columbia student-run event,"Subject: Happy Lemon Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Happy Lemon General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>delicious tea and boba drinks from Happy Lemon, or fun promotional items like stickers, pins, and apparel.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy your delicious tea and boba drinks, but also because we admire Happy Lemon's belief that tea should be a treat, a ritual, and a reason to smile, which closely aligns with our club’s values.</dynamic> If this event aligns with Happy Lemon’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Happy Lemon's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Happy Lemon,http://happylemonusa.com/
jnailjc@gmail.com,J Nail & Spa Support & Sponsorship for a Columbia student-run event,"Subject: J Nail & Spa Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear J Nail & Spa General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or perhaps a special thank you gift or information about our latest services.</dynamic>

<dynamic><dynamic>We felt compelled to reach out to you not only because our members enjoy your services, but also because we admire the values of skill, service, and inclusivity that J Nail & Spa embodies.</dynamic></dynamic> If this event aligns with J Nail & Spa’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with J Nail & Spa's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",J Nail & Spa,http://jnailjc.com/
WITH@NATUREREPUBLIC.US,Nature Republic Flushing Support & Sponsorship for a Columbia student-run event,"Subject: Nature Republic Flushing Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Nature Republic Flushing Management,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials, such as a refreshing drink or a special branded item.</dynamic>

<dynamic>We felt compelled to reach out as our members not only appreciate Nature Republic's natural skincare products, but we also admire your mission to harness the scientifically proven power of natural ingredients, which resonates with our club’s values.</dynamic> If this event aligns with Nature Republic Flushing’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Nature Republic Flushing's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Nature Republic Flushing,http://us.naturerepublic.com/
info@lodilanes.com,Lodi Lanes Support & Sponsorship for a Columbia student-run event,"Subject: Lodi Lanes Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Lodi Lanes General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials such as drinks, stickers, pins, or Lodi Lanes branded apparel.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy the bowling experience at Lodi Lanes, but also because we believe your establishment’s values closely align with our club’s.</dynamic> If this event aligns with Lodi Lanes’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Lodi Lanes's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Lodi Lanes,http://lodilanes.com/
yifangconnecticut@gmail.com,Yi Fang Taiwan Fruit Tea Support & Sponsorship for a Columbia student-run event,"Subject: Yi Fang Taiwan Fruit Tea Support & Sponsorship for a Columbia University student-run Martial Arts Club Event

Dear Yi Fang Taiwan Fruit Tea General Inquiries Team,

I’m Richard Li, Vice President of Columbia University Wushu, New York City’s largest collegiate martial arts club. We host public practices, organize performances, and attend both regional and national Wushu competitions. Our work is shown on our website, columbiawushu.org, and our instagram page, @columbiawushu. The events our club hosts are organized by undergraduate students alone; students seeking to empower our university’s community, and enable the student body to engage with Asian culture. 

Last year, Columbia Wushu hosted our first annual showcase, which hosted 5+ other performing-arts clubs, boasted a Red Bull sponsorship, and garnered over 200+ student body attendees. This year, Columbia Wushu, along with Columbia Lion Dance, are starting the year off strong by organizing a workshop on 10/25 at 3:00 PM in Columbia Sundial meant to teach new and interested individuals the fundamentals of Wushu and Lion Dancing. In order to expand and incentivize engagement with the student body, we are kindly asking for your support in the form of <dynamic>refreshments, or promotional materials; our authentic fruit teas and boba drinks, stickers, pins, clothes, etc.</dynamic>

<dynamic>We felt compelled to reach out to you not only because our members enjoy Yi Fang Taiwan Fruit Tea's delicious tea and boba drinks, but also because we believe your franchise’s values closely align with our club’s.</dynamic> If this event aligns with Yi Fang Taiwan Fruit Tea’s mission, then it’s an amazing opportunity to connect with a strong undergraduate community in New York. Any level of help would meaningfully expand outreach to Asian culture on our campus. 

In return, we’ll deliver clear impact and visibility:

Recognition: Acknowledgment of your brand on event banners (within reserved venues), following Columbia branding policies.

Touchpoint: Direct communication with Columbia University’s largest martial arts club.

Shoutouts: Mentions across our social media and newsletters.

Special Opportunities: Invitations to attend our performances as guests of honor.

Any other mutually agreed promotional synergy.

If this aligns with Yi Fang Taiwan Fruit Tea's mission, I’d love to schedule a brief call. Thank you for considering a partnership that would directly reduce barriers and increase outreach. We believe this collaboration could deliver a meaningful impact, for both your organization and our student community.

Warm regards,
Richard Li

rjl2194@columbia.edu | Vice President, Columbia Wushu Club | IG: @columbiawushu
",Yi Fang Taiwan Fruit Tea,https://www.yifangteact.com/
